x,custom,boost,derivation
-9.7450000000,-0.2268061326,-0.2268061326,0.1060284183
-9.7440000000,-0.2266999858,-0.2266999858,0.1062660627
-9.7430000000,-0.2265936015,-0.2265936015,0.1065036262
-9.7420000000,-0.2264869796,-0.2264869796,0.1067411088
-9.7410000000,-0.2263801202,-0.2263801202,0.1069785102
-9.7400000000,-0.2262730235,-0.2262730235,0.1072158301
-9.7390000000,-0.2261656895,-0.2261656895,0.1074530682
-9.7380000000,-0.2260581184,-0.2260581184,0.1076902244
-9.7370000000,-0.2259503101,-0.2259503101,0.1079272984
-9.7360000000,-0.2258422647,-0.2258422647,0.1081642900
-9.7350000000,-0.2257339824,-0.2257339824,0.1084011989
-9.7340000000,-0.2256254633,-0.2256254633,0.1086380248
-9.7330000000,-0.2255167074,-0.2255167074,0.1088747677
-9.7320000000,-0.2254077147,-0.2254077147,0.1091114271
-9.7310000000,-0.2252984855,-0.2252984855,0.1093480028
-9.7300000000,-0.2251890197,-0.2251890197,0.1095844947
-9.7290000000,-0.2250793174,-0.2250793174,0.1098209025
-9.7280000000,-0.2249693788,-0.2249693788,0.1100572259
-9.7270000000,-0.2248592039,-0.2248592039,0.1102934647
-9.7260000000,-0.2247487928,-0.2247487928,0.1105296187
-9.7250000000,-0.2246381456,-0.2246381456,0.1107656876
-9.7240000000,-0.2245272624,-0.2245272624,0.1110016711
-9.7230000000,-0.2244161432,-0.2244161432,0.1112375692
-9.7220000000,-0.2243047881,-0.2243047881,0.1114733814
-9.7210000000,-0.2241931973,-0.2241931973,0.1117091076
-9.7200000000,-0.2240813708,-0.2240813708,0.1119447475
-9.7190000000,-0.2239693087,-0.2239693087,0.1121803009
-9.7180000000,-0.2238570111,-0.2238570111,0.1124157675
-9.7170000000,-0.2237444781,-0.2237444781,0.1126511471
-9.7160000000,-0.2236317098,-0.2236317098,0.1128864395
-9.7150000000,-0.2235187061,-0.2235187061,0.1131216445
-9.7140000000,-0.2234054674,-0.2234054674,0.1133567617
-9.7130000000,-0.2232919935,-0.2232919935,0.1135917910
-9.7120000000,-0.2231782847,-0.2231782847,0.1138267321
-9.7110000000,-0.2230643409,-0.2230643409,0.1140615847
-9.7100000000,-0.2229501624,-0.2229501624,0.1142963487
-9.7090000000,-0.2228357491,-0.2228357491,0.1145310238
-9.7080000000,-0.2227211012,-0.2227211012,0.1147656097
-9.7070000000,-0.2226062188,-0.2226062188,0.1150001063
-9.7060000000,-0.2224911019,-0.2224911019,0.1152345132
-9.7050000000,-0.2223757506,-0.2223757506,0.1154688303
-9.7040000000,-0.2222601651,-0.2222601651,0.1157030573
-9.7030000000,-0.2221443454,-0.2221443454,0.1159371940
-9.7020000000,-0.2220282916,-0.2220282916,0.1161712400
-9.7010000000,-0.2219120038,-0.2219120038,0.1164051953
-9.7000000000,-0.2217954820,-0.2217954820,0.1166390595
-9.6990000000,-0.2216787265,-0.2216787265,0.1168728324
-9.6980000000,-0.2215617372,-0.2215617372,0.1171065138
-9.6970000000,-0.2214445143,-0.2214445143,0.1173401035
-9.6960000000,-0.2213270579,-0.2213270579,0.1175736011
-9.6950000000,-0.2212093679,-0.2212093679,0.1178070065
-9.6940000000,-0.2210914447,-0.2210914447,0.1180403194
-9.6930000000,-0.2209732881,-0.2209732881,0.1182735396
-9.6920000000,-0.2208548984,-0.2208548984,0.1185066668
-9.6910000000,-0.2207362756,-0.2207362756,0.1187397009
-9.6900000000,-0.2206174199,-0.2206174199,0.1189726415
-9.6890000000,-0.2204983312,-0.2204983312,0.1192054884
-9.6880000000,-0.2203790097,-0.2203790097,0.1194382415
-9.6870000000,-0.2202594555,-0.2202594555,0.1196709004
-9.6860000000,-0.2201396687,-0.2201396687,0.1199034649
-9.6850000000,-0.2200196494,-0.2200196494,0.1201359349
-9.6840000000,-0.2198993977,-0.2198993977,0.1203683099
-9.6830000000,-0.2197789136,-0.2197789136,0.1206005899
-9.6820000000,-0.2196581973,-0.2196581973,0.1208327746
-9.6810000000,-0.2195372489,-0.2195372489,0.1210648637
-9.6800000000,-0.2194160684,-0.2194160684,0.1212968570
-9.6790000000,-0.2192946559,-0.2192946559,0.1215287542
-9.6780000000,-0.2191730117,-0.2191730117,0.1217605552
-9.6770000000,-0.2190511356,-0.2190511356,0.1219922597
-9.6760000000,-0.2189290279,-0.2189290279,0.1222238674
-9.6750000000,-0.2188066887,-0.2188066887,0.1224553782
-9.6740000000,-0.2186841180,-0.2186841180,0.1226867917
-9.6730000000,-0.2185613159,-0.2185613159,0.1229181078
-9.6720000000,-0.2184382825,-0.2184382825,0.1231493262
-9.6710000000,-0.2183150180,-0.2183150180,0.1233804466
-9.6700000000,-0.2181915224,-0.2181915224,0.1236114689
-9.6690000000,-0.2180677958,-0.2180677958,0.1238423928
-9.6680000000,-0.2179438384,-0.2179438384,0.1240732181
-9.6670000000,-0.2178196502,-0.2178196502,0.1243039445
-9.6660000000,-0.2176952313,-0.2176952313,0.1245345718
-9.6650000000,-0.2175705818,-0.2175705818,0.1247650997
-9.6640000000,-0.2174457018,-0.2174457018,0.1249955281
-9.6630000000,-0.2173205915,-0.2173205915,0.1252258566
-9.6620000000,-0.2171952509,-0.2171952509,0.1254560851
-9.6610000000,-0.2170696801,-0.2170696801,0.1256862133
-9.6600000000,-0.2169438792,-0.2169438792,0.1259162410
-9.6590000000,-0.2168178483,-0.2168178483,0.1261461680
-9.6580000000,-0.2166915876,-0.2166915876,0.1263759940
-9.6570000000,-0.2165650971,-0.2165650971,0.1266057187
-9.6560000000,-0.2164383769,-0.2164383769,0.1268353420
-9.6550000000,-0.2163114271,-0.2163114271,0.1270648635
-9.6540000000,-0.2161842479,-0.2161842479,0.1272942832
-9.6530000000,-0.2160568393,-0.2160568393,0.1275236007
-9.6520000000,-0.2159292014,-0.2159292014,0.1277528157
-9.6510000000,-0.2158013344,-0.2158013344,0.1279819282
-9.6500000000,-0.2156732383,-0.2156732383,0.1282109378
-9.6490000000,-0.2155449132,-0.2155449132,0.1284398443
-9.6480000000,-0.2154163593,-0.2154163593,0.1286686474
-9.6470000000,-0.2152875767,-0.2152875767,0.1288973470
-9.6460000000,-0.2151585653,-0.2151585653,0.1291259427
-9.6450000000,-0.2150293255,-0.2150293255,0.1293544344
-9.6440000000,-0.2148998572,-0.2148998572,0.1295828219
-9.6430000000,-0.2147701605,-0.2147701605,0.1298111048
-9.6420000000,-0.2146402357,-0.2146402357,0.1300392830
-9.6410000000,-0.2145100827,-0.2145100827,0.1302673562
-9.6400000000,-0.2143797017,-0.2143797017,0.1304953243
-9.6390000000,-0.2142490927,-0.2142490927,0.1307231868
-9.6380000000,-0.2141182560,-0.2141182560,0.1309509437
-9.6370000000,-0.2139871915,-0.2139871915,0.1311785947
-9.6360000000,-0.2138558995,-0.2138558995,0.1314061395
-9.6350000000,-0.2137243799,-0.2137243799,0.1316335780
-9.6340000000,-0.2135926330,-0.2135926330,0.1318609098
-9.6330000000,-0.2134606588,-0.2134606588,0.1320881348
-9.6320000000,-0.2133284574,-0.2133284574,0.1323152528
-9.6310000000,-0.2131960290,-0.2131960290,0.1325422634
-9.6300000000,-0.2130633736,-0.2130633736,0.1327691664
-9.6290000000,-0.2129304913,-0.2129304913,0.1329959617
-9.6280000000,-0.2127973823,-0.2127973823,0.1332226490
-9.6270000000,-0.2126640467,-0.2126640467,0.1334492281
-9.6260000000,-0.2125304845,-0.2125304845,0.1336756986
-9.6250000000,-0.2123966960,-0.2123966960,0.1339020605
-9.6240000000,-0.2122626811,-0.2122626811,0.1341283134
-9.6230000000,-0.2121284400,-0.2121284400,0.1343544571
-9.6220000000,-0.2119939728,-0.2119939728,0.1345804915
-9.6210000000,-0.2118592797,-0.2118592797,0.1348064162
-9.6200000000,-0.2117243607,-0.2117243607,0.1350322310
-9.6190000000,-0.2115892159,-0.2115892159,0.1352579358
-9.6180000000,-0.2114538454,-0.2114538454,0.1354835302
-9.6170000000,-0.2113182495,-0.2113182495,0.1357090140
-9.6160000000,-0.2111824281,-0.2111824281,0.1359343870
-9.6150000000,-0.2110463813,-0.2110463813,0.1361596491
-9.6140000000,-0.2109101094,-0.2109101094,0.1363847998
-9.6130000000,-0.2107736124,-0.2107736124,0.1366098391
-9.6120000000,-0.2106368904,-0.2106368904,0.1368347666
-9.6110000000,-0.2104999435,-0.2104999435,0.1370595822
-9.6100000000,-0.2103627718,-0.2103627718,0.1372842856
-9.6090000000,-0.2102253755,-0.2102253755,0.1375088766
-9.6080000000,-0.2100877547,-0.2100877547,0.1377333549
-9.6070000000,-0.2099499095,-0.2099499095,0.1379577204
-9.6060000000,-0.2098118399,-0.2098118399,0.1381819727
-9.6050000000,-0.2096735461,-0.2096735461,0.1384061117
-9.6040000000,-0.2095350283,-0.2095350283,0.1386301371
-9.6030000000,-0.2093962865,-0.2093962865,0.1388540488
-9.6020000000,-0.2092573208,-0.2092573208,0.1390778464
-9.6010000000,-0.2091181314,-0.2091181314,0.1393015297
-9.6000000000,-0.2089787184,-0.2089787184,0.1395250985
-9.5990000000,-0.2088390818,-0.2088390818,0.1397485526
-9.5980000000,-0.2086992219,-0.2086992219,0.1399718918
-9.5970000000,-0.2085591386,-0.2085591386,0.1401951158
-9.5960000000,-0.2084188322,-0.2084188322,0.1404182243
-9.5950000000,-0.2082783028,-0.2082783028,0.1406412172
-9.5940000000,-0.2081375504,-0.2081375504,0.1408640943
-9.5930000000,-0.2079965752,-0.2079965752,0.1410868552
-9.5920000000,-0.2078553773,-0.2078553773,0.1413094998
-9.5910000000,-0.2077139568,-0.2077139568,0.1415320278
-9.5900000000,-0.2075723138,-0.2075723138,0.1417544390
-9.5890000000,-0.2074304485,-0.2074304485,0.1419767333
-9.5880000000,-0.2072883610,-0.2072883610,0.1421989102
-9.5870000000,-0.2071460513,-0.2071460513,0.1424209697
-9.5860000000,-0.2070035196,-0.2070035196,0.1426429115
-9.5850000000,-0.2068607661,-0.2068607661,0.1428647353
-9.5840000000,-0.2067177907,-0.2067177907,0.1430864410
-9.5830000000,-0.2065745937,-0.2065745937,0.1433080282
-9.5820000000,-0.2064311752,-0.2064311752,0.1435294969
-9.5810000000,-0.2062875353,-0.2062875353,0.1437508466
-9.5800000000,-0.2061436741,-0.2061436741,0.1439720773
-9.5790000000,-0.2059995918,-0.2059995918,0.1441931887
-9.5780000000,-0.2058552883,-0.2058552883,0.1444141806
-9.5770000000,-0.2057107640,-0.2057107640,0.1446350526
-9.5760000000,-0.2055660188,-0.2055660188,0.1448558047
-9.5750000000,-0.2054210529,-0.2054210529,0.1450764365
-9.5740000000,-0.2052758665,-0.2052758665,0.1452969479
-9.5730000000,-0.2051304596,-0.2051304596,0.1455173386
-9.5720000000,-0.2049848324,-0.2049848324,0.1457376084
-9.5710000000,-0.2048389849,-0.2048389849,0.1459577571
-9.5700000000,-0.2046929174,-0.2046929174,0.1461777844
-9.5690000000,-0.2045466299,-0.2045466299,0.1463976901
-9.5680000000,-0.2044001226,-0.2044001226,0.1466174740
-9.5670000000,-0.2042533955,-0.2042533955,0.1468371358
-9.5660000000,-0.2041064489,-0.2041064489,0.1470566754
-9.5650000000,-0.2039592827,-0.2039592827,0.1472760925
-9.5640000000,-0.2038118972,-0.2038118972,0.1474953868
-9.5630000000,-0.2036642925,-0.2036642925,0.1477145582
-9.5620000000,-0.2035164686,-0.2035164686,0.1479336063
-9.5610000000,-0.2033684258,-0.2033684258,0.1481525311
-9.5600000000,-0.2032201641,-0.2032201641,0.1483713323
-9.5590000000,-0.2030716837,-0.2030716837,0.1485900095
-9.5580000000,-0.2029229846,-0.2029229846,0.1488085627
-9.5570000000,-0.2027740671,-0.2027740671,0.1490269916
-9.5560000000,-0.2026249312,-0.2026249312,0.1492452959
-9.5550000000,-0.2024755770,-0.2024755770,0.1494634755
-9.5540000000,-0.2023260048,-0.2023260048,0.1496815301
-9.5530000000,-0.2021762145,-0.2021762145,0.1498994594
-9.5520000000,-0.2020262064,-0.2020262064,0.1501172633
-9.5510000000,-0.2018759805,-0.2018759805,0.1503349415
-9.5500000000,-0.2017255370,-0.2017255370,0.1505524938
-9.5490000000,-0.2015748760,-0.2015748760,0.1507699200
-9.5480000000,-0.2014239977,-0.2014239977,0.1509872199
-9.5470000000,-0.2012729021,-0.2012729021,0.1512043932
-9.5460000000,-0.2011215894,-0.2011215894,0.1514214396
-9.5450000000,-0.2009700597,-0.2009700597,0.1516383591
-9.5440000000,-0.2008183132,-0.2008183132,0.1518551513
-9.5430000000,-0.2006663499,-0.2006663499,0.1520718160
-9.5420000000,-0.2005141701,-0.2005141701,0.1522883530
-9.5410000000,-0.2003617737,-0.2003617737,0.1525047621
-9.5400000000,-0.2002091611,-0.2002091611,0.1527210430
-9.5390000000,-0.2000563322,-0.2000563322,0.1529371956
-9.5380000000,-0.1999032872,-0.1999032872,0.1531532196
-9.5370000000,-0.1997500262,-0.1997500262,0.1533691147
-9.5360000000,-0.1995965494,-0.1995965494,0.1535848808
-9.5350000000,-0.1994428570,-0.1994428570,0.1538005176
-9.5340000000,-0.1992889489,-0.1992889489,0.1540160249
-9.5330000000,-0.1991348254,-0.1991348254,0.1542314025
-9.5320000000,-0.1989804866,-0.1989804866,0.1544466502
-9.5310000000,-0.1988259326,-0.1988259326,0.1546617677
-9.5300000000,-0.1986711635,-0.1986711635,0.1548767548
-9.5290000000,-0.1985161796,-0.1985161796,0.1550916112
-9.5280000000,-0.1983609808,-0.1983609808,0.1553063369
-9.5270000000,-0.1982055674,-0.1982055674,0.1555209315
-9.5260000000,-0.1980499394,-0.1980499394,0.1557353947
-9.5250000000,-0.1978940971,-0.1978940971,0.1559497265
-9.5240000000,-0.1977380405,-0.1977380405,0.1561639266
-9.5230000000,-0.1975817697,-0.1975817697,0.1563779947
-9.5220000000,-0.1974252849,-0.1974252849,0.1565919306
-9.5210000000,-0.1972685863,-0.1972685863,0.1568057341
-9.5200000000,-0.1971116739,-0.1971116739,0.1570194050
-9.5190000000,-0.1969545480,-0.1969545480,0.1572329430
-9.5180000000,-0.1967972085,-0.1967972085,0.1574463480
-9.5170000000,-0.1966396558,-0.1966396558,0.1576596197
-9.5160000000,-0.1964818898,-0.1964818898,0.1578727578
-9.5150000000,-0.1963239107,-0.1963239107,0.1580857623
-9.5140000000,-0.1961657187,-0.1961657187,0.1582986327
-9.5130000000,-0.1960073139,-0.1960073139,0.1585113690
-9.5120000000,-0.1958486964,-0.1958486964,0.1587239709
-9.5110000000,-0.1956898664,-0.1956898664,0.1589364382
-9.5100000000,-0.1955308240,-0.1955308240,0.1591487706
-9.5090000000,-0.1953715693,-0.1953715693,0.1593609680
-9.5080000000,-0.1952121025,-0.1952121025,0.1595730301
-9.5070000000,-0.1950524237,-0.1950524237,0.1597849566
-9.5060000000,-0.1948925331,-0.1948925331,0.1599967475
-9.5050000000,-0.1947324307,-0.1947324307,0.1602084024
-9.5040000000,-0.1945721167,-0.1945721167,0.1604199211
-9.5030000000,-0.1944115913,-0.1944115913,0.1606313034
-9.5020000000,-0.1942508546,-0.1942508546,0.1608425491
-9.5010000000,-0.1940899066,-0.1940899066,0.1610536580
-9.5000000000,-0.1939287477,-0.1939287477,0.1612646298
-9.4990000000,-0.1937673778,-0.1937673778,0.1614754643
-9.4980000000,-0.1936057972,-0.1936057972,0.1616861614
-9.4970000000,-0.1934440059,-0.1934440059,0.1618967207
-9.4960000000,-0.1932820042,-0.1932820042,0.1621071421
-9.4950000000,-0.1931197921,-0.1931197921,0.1623174254
-9.4940000000,-0.1929573698,-0.1929573698,0.1625275703
-9.4930000000,-0.1927947374,-0.1927947374,0.1627375765
-9.4920000000,-0.1926318951,-0.1926318951,0.1629474440
-9.4910000000,-0.1924688429,-0.1924688429,0.1631571724
-9.4900000000,-0.1923055812,-0.1923055812,0.1633667616
-9.4890000000,-0.1921421098,-0.1921421098,0.1635762113
-9.4880000000,-0.1919784292,-0.1919784292,0.1637855213
-9.4870000000,-0.1918145392,-0.1918145392,0.1639946914
-9.4860000000,-0.1916504402,-0.1916504402,0.1642037214
-9.4850000000,-0.1914861322,-0.1914861322,0.1644126110
-9.4840000000,-0.1913216154,-0.1913216154,0.1646213601
-9.4830000000,-0.1911568899,-0.1911568899,0.1648299684
-9.4820000000,-0.1909919559,-0.1909919559,0.1650384356
-9.4810000000,-0.1908268135,-0.1908268135,0.1652467617
-9.4800000000,-0.1906614628,-0.1906614628,0.1654549463
-9.4790000000,-0.1904959040,-0.1904959040,0.1656629892
-9.4780000000,-0.1903301372,-0.1903301372,0.1658708903
-9.4770000000,-0.1901641626,-0.1901641626,0.1660786493
-9.4760000000,-0.1899979803,-0.1899979803,0.1662862660
-9.4750000000,-0.1898315905,-0.1898315905,0.1664937401
-9.4740000000,-0.1896649933,-0.1896649933,0.1667010715
-9.4730000000,-0.1894981888,-0.1894981888,0.1669082599
-9.4720000000,-0.1893311772,-0.1893311772,0.1671153052
-9.4710000000,-0.1891639586,-0.1891639586,0.1673222070
-9.4700000000,-0.1889965331,-0.1889965331,0.1675289652
-9.4690000000,-0.1888289010,-0.1888289010,0.1677355796
-9.4680000000,-0.1886610624,-0.1886610624,0.1679420500
-9.4670000000,-0.1884930173,-0.1884930173,0.1681483761
-9.4660000000,-0.1883247660,-0.1883247660,0.1683545577
-9.4650000000,-0.1881563086,-0.1881563086,0.1685605946
-9.4640000000,-0.1879876452,-0.1879876452,0.1687664866
-9.4630000000,-0.1878187761,-0.1878187761,0.1689722334
-9.4620000000,-0.1876497012,-0.1876497012,0.1691778349
-9.4610000000,-0.1874804208,-0.1874804208,0.1693832909
-9.4600000000,-0.1873109350,-0.1873109350,0.1695886010
-9.4590000000,-0.1871412440,-0.1871412440,0.1697937652
-9.4580000000,-0.1869713478,-0.1869713478,0.1699987831
-9.4570000000,-0.1868012468,-0.1868012468,0.1702036546
-9.4560000000,-0.1866309409,-0.1866309409,0.1704083795
-9.4550000000,-0.1864604304,-0.1864604304,0.1706129576
-9.4540000000,-0.1862897154,-0.1862897154,0.1708173885
-9.4530000000,-0.1861187960,-0.1861187960,0.1710216722
-9.4520000000,-0.1859476724,-0.1859476724,0.1712258083
-9.4510000000,-0.1857763448,-0.1857763448,0.1714297968
-9.4500000000,-0.1856048132,-0.1856048132,0.1716336373
-9.4490000000,-0.1854330779,-0.1854330779,0.1718373297
-9.4480000000,-0.1852611389,-0.1852611389,0.1720408737
-9.4470000000,-0.1850889965,-0.1850889965,0.1722442691
-9.4460000000,-0.1849166508,-0.1849166508,0.1724475157
-9.4450000000,-0.1847441019,-0.1847441019,0.1726506134
-9.4440000000,-0.1845713499,-0.1845713499,0.1728535618
-9.4430000000,-0.1843983951,-0.1843983951,0.1730563608
-9.4420000000,-0.1842252376,-0.1842252376,0.1732590101
-9.4410000000,-0.1840518775,-0.1840518775,0.1734615096
-9.4400000000,-0.1838783149,-0.1838783149,0.1736638590
-9.4390000000,-0.1837045501,-0.1837045501,0.1738660581
-9.4380000000,-0.1835305832,-0.1835305832,0.1740681068
-9.4370000000,-0.1833564143,-0.1833564143,0.1742700047
-9.4360000000,-0.1831820435,-0.1831820435,0.1744717517
-9.4350000000,-0.1830074711,-0.1830074711,0.1746733475
-9.4340000000,-0.1828326972,-0.1828326972,0.1748747920
-9.4330000000,-0.1826577219,-0.1826577219,0.1750760850
-9.4320000000,-0.1824825454,-0.1824825454,0.1752772261
-9.4310000000,-0.1823071678,-0.1823071678,0.1754782153
-9.4300000000,-0.1821315893,-0.1821315893,0.1756790523
-9.4290000000,-0.1819558101,-0.1819558101,0.1758797368
-9.4280000000,-0.1817798302,-0.1817798302,0.1760802688
-9.4270000000,-0.1816036499,-0.1816036499,0.1762806479
-9.4260000000,-0.1814272693,-0.1814272693,0.1764808740
-9.4250000000,-0.1812506885,-0.1812506885,0.1766809468
-9.4240000000,-0.1810739077,-0.1810739077,0.1768808661
-9.4230000000,-0.1808969271,-0.1808969271,0.1770806317
-9.4220000000,-0.1807197468,-0.1807197468,0.1772802435
-9.4210000000,-0.1805423670,-0.1805423670,0.1774797012
-9.4200000000,-0.1803647878,-0.1803647878,0.1776790045
-9.4190000000,-0.1801870093,-0.1801870093,0.1778781533
-9.4180000000,-0.1800090318,-0.1800090318,0.1780771474
-9.4170000000,-0.1798308554,-0.1798308554,0.1782759865
-9.4160000000,-0.1796524802,-0.1796524802,0.1784746705
-9.4150000000,-0.1794739064,-0.1794739064,0.1786731991
-9.4140000000,-0.1792951341,-0.1792951341,0.1788715721
-9.4130000000,-0.1791161636,-0.1791161636,0.1790697894
-9.4120000000,-0.1789369949,-0.1789369949,0.1792678506
-9.4110000000,-0.1787576282,-0.1787576282,0.1794657557
-9.4100000000,-0.1785780637,-0.1785780637,0.1796635043
-9.4090000000,-0.1783983015,-0.1783983015,0.1798610963
-9.4080000000,-0.1782183419,-0.1782183419,0.1800585315
-9.4070000000,-0.1780381848,-0.1780381848,0.1802558096
-9.4060000000,-0.1778578306,-0.1778578306,0.1804529305
-9.4050000000,-0.1776772793,-0.1776772793,0.1806498939
-9.4040000000,-0.1774965311,-0.1774965311,0.1808466996
-9.4030000000,-0.1773155862,-0.1773155862,0.1810433474
-9.4020000000,-0.1771344448,-0.1771344448,0.1812398372
-9.4010000000,-0.1769531069,-0.1769531069,0.1814361687
-9.4000000000,-0.1767715728,-0.1767715728,0.1816323416
-9.3990000000,-0.1765898425,-0.1765898425,0.1818283559
-9.3980000000,-0.1764079164,-0.1764079164,0.1820242112
-9.3970000000,-0.1762257944,-0.1762257944,0.1822199074
-9.3960000000,-0.1760434769,-0.1760434769,0.1824154442
-9.3950000000,-0.1758609639,-0.1758609639,0.1826108216
-9.3940000000,-0.1756782556,-0.1756782556,0.1828060391
-9.3930000000,-0.1754953521,-0.1754953521,0.1830010967
-9.3920000000,-0.1753122537,-0.1753122537,0.1831959941
-9.3910000000,-0.1751289604,-0.1751289604,0.1833907312
-9.3900000000,-0.1749454725,-0.1749454725,0.1835853077
-9.3890000000,-0.1747617901,-0.1747617901,0.1837797234
-9.3880000000,-0.1745779134,-0.1745779134,0.1839739781
-9.3870000000,-0.1743938425,-0.1743938425,0.1841680716
-9.3860000000,-0.1742095776,-0.1742095776,0.1843620036
-9.3850000000,-0.1740251188,-0.1740251188,0.1845557741
-9.3840000000,-0.1738404664,-0.1738404664,0.1847493828
-9.3830000000,-0.1736556204,-0.1736556204,0.1849428294
-9.3820000000,-0.1734705810,-0.1734705810,0.1851361138
-9.3810000000,-0.1732853484,-0.1732853484,0.1853292357
-9.3800000000,-0.1730999228,-0.1730999228,0.1855221950
-9.3790000000,-0.1729143044,-0.1729143044,0.1857149915
-9.3780000000,-0.1727284932,-0.1727284932,0.1859076249
-9.3770000000,-0.1725424894,-0.1725424894,0.1861000951
-9.3760000000,-0.1723562933,-0.1723562933,0.1862924017
-9.3750000000,-0.1721699049,-0.1721699049,0.1864845447
-9.3740000000,-0.1719833245,-0.1719833245,0.1866765239
-9.3730000000,-0.1717965522,-0.1717965522,0.1868683389
-9.3720000000,-0.1716095881,-0.1716095881,0.1870599897
-9.3710000000,-0.1714224325,-0.1714224325,0.1872514760
-9.3700000000,-0.1712350855,-0.1712350855,0.1874427976
-9.3690000000,-0.1710475472,-0.1710475472,0.1876339543
-9.3680000000,-0.1708598179,-0.1708598179,0.1878249459
-9.3670000000,-0.1706718976,-0.1706718976,0.1880157722
-9.3660000000,-0.1704837866,-0.1704837866,0.1882064330
-9.3650000000,-0.1702954851,-0.1702954851,0.1883969281
-9.3640000000,-0.1701069931,-0.1701069931,0.1885872572
-9.3630000000,-0.1699183108,-0.1699183108,0.1887774203
-9.3620000000,-0.1697294385,-0.1697294385,0.1889674170
-9.3610000000,-0.1695403763,-0.1695403763,0.1891572472
-9.3600000000,-0.1693511243,-0.1693511243,0.1893469107
-9.3590000000,-0.1691616828,-0.1691616828,0.1895364072
-9.3580000000,-0.1689720518,-0.1689720518,0.1897257366
-9.3570000000,-0.1687822316,-0.1687822316,0.1899148987
-9.3560000000,-0.1685922223,-0.1685922223,0.1901038932
-9.3550000000,-0.1684020241,-0.1684020241,0.1902927200
-9.3540000000,-0.1682116371,-0.1682116371,0.1904813789
-9.3530000000,-0.1680210616,-0.1680210616,0.1906698696
-9.3520000000,-0.1678302977,-0.1678302977,0.1908581920
-9.3510000000,-0.1676393455,-0.1676393455,0.1910463458
-9.3500000000,-0.1674482053,-0.1674482053,0.1912343309
-9.3490000000,-0.1672568771,-0.1672568771,0.1914221470
-9.3480000000,-0.1670653613,-0.1670653613,0.1916097940
-9.3470000000,-0.1668736578,-0.1668736578,0.1917972716
-9.3460000000,-0.1666817670,-0.1666817670,0.1919845797
-9.3450000000,-0.1664896890,-0.1664896890,0.1921717180
-9.3440000000,-0.1662974239,-0.1662974239,0.1923586864
-9.3430000000,-0.1661049719,-0.1661049719,0.1925454846
-9.3420000000,-0.1659123332,-0.1659123332,0.1927321125
-9.3410000000,-0.1657195079,-0.1657195079,0.1929185698
-9.3400000000,-0.1655264963,-0.1655264963,0.1931048563
-9.3390000000,-0.1653332985,-0.1653332985,0.1932909719
-9.3380000000,-0.1651399146,-0.1651399146,0.1934769164
-9.3370000000,-0.1649463449,-0.1649463449,0.1936626895
-9.3360000000,-0.1647525895,-0.1647525895,0.1938482910
-9.3350000000,-0.1645586486,-0.1645586486,0.1940337208
-9.3340000000,-0.1643645224,-0.1643645224,0.1942189786
-9.3330000000,-0.1641702109,-0.1641702109,0.1944040643
-9.3320000000,-0.1639757145,-0.1639757145,0.1945889777
-9.3310000000,-0.1637810333,-0.1637810333,0.1947737185
-9.3300000000,-0.1635861673,-0.1635861673,0.1949582865
-9.3290000000,-0.1633911170,-0.1633911170,0.1951426816
-9.3280000000,-0.1631958822,-0.1631958822,0.1953269036
-9.3270000000,-0.1630004634,-0.1630004634,0.1955109522
-9.3260000000,-0.1628048606,-0.1628048606,0.1956948273
-9.3250000000,-0.1626090740,-0.1626090740,0.1958785286
-9.3240000000,-0.1624131038,-0.1624131038,0.1960620561
-9.3230000000,-0.1622169502,-0.1622169502,0.1962454093
-9.3220000000,-0.1620206133,-0.1620206133,0.1964285883
-9.3210000000,-0.1618240933,-0.1618240933,0.1966115927
-9.3200000000,-0.1616273903,-0.1616273903,0.1967944224
-9.3190000000,-0.1614305047,-0.1614305047,0.1969770772
-9.3180000000,-0.1612334365,-0.1612334365,0.1971595569
-9.3170000000,-0.1610361858,-0.1610361858,0.1973418612
-9.3160000000,-0.1608387530,-0.1608387530,0.1975239901
-9.3150000000,-0.1606411381,-0.1606411381,0.1977059432
-9.3140000000,-0.1604433414,-0.1604433414,0.1978877205
-9.3130000000,-0.1602453629,-0.1602453629,0.1980693216
-9.3120000000,-0.1600472030,-0.1600472030,0.1982507464
-9.3110000000,-0.1598488617,-0.1598488617,0.1984319948
-9.3100000000,-0.1596503392,-0.1596503392,0.1986130665
-9.3090000000,-0.1594516358,-0.1594516358,0.1987939613
-9.3080000000,-0.1592527516,-0.1592527516,0.1989746790
-9.3070000000,-0.1590536867,-0.1590536867,0.1991552194
-9.3060000000,-0.1588544414,-0.1588544414,0.1993355824
-9.3050000000,-0.1586550158,-0.1586550158,0.1995157677
-9.3040000000,-0.1584554101,-0.1584554101,0.1996957752
-9.3030000000,-0.1582556245,-0.1582556245,0.1998756046
-9.3020000000,-0.1580556592,-0.1580556592,0.2000552558
-9.3010000000,-0.1578555142,-0.1578555142,0.2002347285
-9.3000000000,-0.1576551899,-0.1576551899,0.2004140226
-9.2990000000,-0.1574546864,-0.1574546864,0.2005931379
-9.2980000000,-0.1572540039,-0.1572540039,0.2007720741
-9.2970000000,-0.1570531425,-0.1570531425,0.2009508312
-9.2960000000,-0.1568521025,-0.1568521025,0.2011294088
-9.2950000000,-0.1566508840,-0.1566508840,0.2013078068
